ticker,short name,name
RUSHA,rush-enterprises-common-stock,Rush Enterprises Common Stock
RUSHB,rush-enterprises-b-common-stock,Rush Enterprises B Common Stock
RUTH,ruth's-hospitality,Ruth's Hospitality
RVEN,reven-housing-reit,Reven Housing REIT
RVI,retail-value,Retail Value
RVLT,revolution-lighting,Revolution Lighting
RVNC,revance-therapeutics,Revance Therapeutics
RVP,retractable,Retractable
RVSB,riverview-bancorp,Riverview Bancorp
RVT,royce-value-trust,Royce Value Trust
RWGE,regalwood-global-energy,Regalwood Global Energy
RWJ,oppenheimer-s-p-smallcap-600-revenue,Oppenheimer S&P SmallCap 600 Revenue
RWK,oppenheimer-s-p-midcap-400-revenue,Oppenheimer S&P MidCap 400 Revenue
RWL,oppenheimer-s-p-500-revenue,Oppenheimer S&P 500 Revenue
RWLK,rewalk-robotics,ReWalk Robotics
RWM,proshares-short-russell2000,ProShares Short Russell2000
RWO,spdr-dj-wilshire-global-real-estate,SPDR DJ Wilshire Global Real Estate
RWR,spdr-dj-wilshire-reit,SPDR DJ Wilshire REIT
RWT,redwood-trust,Redwood Trust
RWW,oppenheimer-s-p-financials-revenue,Oppenheimer S&P Financials Revenue
RWX,spdr-dj-wilshire-intl-real-estate,SPDR DJ Wilshire Intl Real Estate
RXD,proshares-ultrashort-health-care,ProShares UltraShort Health Care
RXI,ishares-global-consumer-discretionary,iShares Global Consumer Discretionary
RXL,proshares-ultra-health-care,ProShares Ultra Health Care
RXN,rexnord,Rexnord
RY,royal-bank-of-canada,Royal Bank Of Canada
RYAAY,ryanair-plc-american-depositary-shares-each-representing-five-ordinary-shares,Ryanair plc American Depositary Shares each representing five Ordinary Shares
RYAM,rayonier-advanced-materials,Rayonier Advanced Materials
RYB,ryb-education-american-depositary-shares-each-representing-one,RYB Education American depositary shares each representing one
RYE,invesco-s-p-500-equal-weight-energy,Invesco S&P 500 Equal Weight Energy
RYF,invesco-s-p-500-equal-weight-financial,Invesco S&P 500 Equal Weight Financial
RYH,invesco-s-p-500-equal-weight-health-care,Invesco S&P 500 Equal Weight Health Care
RYI,ryerson-holding,Ryerson Holding
RYJ,invesco-raymond-james-sb-1-equity,Invesco Raymond James SB-1 Equity
RYN,rayonier-reit,Rayonier REIT
RYT,invesco-s-p-500-equal-weight-technology,Invesco S&P 500 Equal Weight Technology
RYTM,rhythm-pharmaceuticals,Rhythm Pharmaceuticals
RYU,invesco-s-p-500-equal-weight-utilities,Invesco S&P 500 Equal Weight Utilities
RZG,invesco-s-p-smallcap-600-pure-growth,Invesco S&P Smallcap 600 Pure Growth
RZV,invesco-s-p-smallcap-600-pure-value,Invesco S&P Smallcap 600 Pure Value
S,sprint,Sprint
SA,seabridge-gold-(canada),Seabridge Gold (Canada)
SAA,proshares-ultra-smallcap600,ProShares Ultra SmallCap600
SABR,sabre,Sabre
SACH,sachem-capital,Sachem Capital
SAEX,saexploration,SAExploration
SAFE,safety-income-growth,Safety Income & Growth
SAFM,sanderson-farms,Sanderson Farms
SAFT,safety-insurance,Safety Insurance
SAGE,sage-therapeutics,Sage Therapeutics
SAGG,direxion-daily-total-bond-market-bear-1x-shares,Direxion Daily Total Bond Market Bear 1X Shares
SAH,sonic-automotive,Sonic Automotive
SAIA,saia,Saia
SAIC,science-applications-international,SCIENCE APPLICATIONS INTERNATIONAL
SAIL,sailpoint,SailPoint
SAL,salisbury-bancorp,Salisbury Bancorp
SALM,salem-media,Salem Media
SALT,scorpio-bulkers,Scorpio Bulkers
SAM,boston-beer-company-(the),Boston Beer Company (The)
SAMA,schultze-special-purpose-acquisition,Schultze Special Purpose Acquisition
SAMG,silvercrest-asset-management,Silvercrest Asset Management
SAN,banco-santander-s-a-sponsored-(spain),Banco Santander S.A. Sponsored (Spain)
SAND,sandstorm-gold-(canada),Sandstorm Gold (Canada)
SANM,sanmina,Sanmina
SANW,s-w-seed-company,S&W Seed Company
SAP,sap-se-ads,SAP SE ADS
SAR,saratoga-investment-new,Saratoga Investment New
SASR,sandy-spring-bancorp,Sandy Spring Bancorp
SATS,echostar,EchoStar
SAUC,diversified-restaurant,Diversified Restaurant
SAVE,spirit-airlines,Spirit Airlines
SB,safe-bulkers-($0-001-par-value),Safe Bulkers ($0.001 par value)
SBAC,sba-communications,SBA Communications
SBBP,strongbridge-biopharma-plc,Strongbridge Biopharma plc
SBBX,sb-one-bancorp,SB One Bancorp
SBCF,seacoast-banking-of-florida,Seacoast Banking of Florida
SBFG,sb-financial,SB Financial
SBGI,sinclair-broadcast,Sinclair Broadcast
SBGL,d/b/a-sibanye-stillwater-limited-american-depositary-shares-(each-representing-four),D/B/A Sibanye-Stillwater Limited American Depositary Shares (Each representing four)
SBH,sally-beauty-(name-to-be-changed-from-inc-),Sally Beauty (Name to be changed from Inc.)
SBI,western-asset-intermediate-muni-fund,Western Asset Intermediate Muni Fund
SBLK,star-bulk-carriers,Star Bulk Carriers
SBM,short-basic-materials,Short Basic Materials
SBNY,signature-bank,Signature Bank
SBOT,stellar-biotechnologies,Stellar Biotechnologies
SBOW,silverbow-resorces,SilverBow Resorces
SBPH,spring-bank-pharmaceuticals,Spring Bank Pharmaceuticals
SBR,sabine-royalty-trust,Sabine Royalty Trust
SBRA,sabra-health-care-reit,Sabra Health Care REIT
SBS,companhia-de-saneamento-basico-do-estado-de-sao-paulo-sabesp-american-depositary-shares-(each-repstg-250),Companhia de saneamento Basico Do Estado De Sao Paulo Sabesp American Depositary Shares (Each repstg 250)
SBSI,southside-bancshares,Southside Bancshares
SBT,sterling-bancorp,Sterling Bancorp
SBUX,starbucks,Starbucks
SC,santander-consumer-usa,Santander Consumer USA
SCAC,saban-capital-acquisition,Saban Capital Acquisition
SCCO,southern-copper,Southern Copper
SCD,lmp-capital-and-income-fund,LMP Capital and Income Fund
SCHA,schwab-u-s-small-cap,Schwab U.S. Small-Cap
SCHB,schwab-u-s-broad-market,Schwab U.S. Broad Market
SCHC,schwab-international-small-cap-equity,Schwab International Small-Cap Equity
SCHD,schwab-us-dividend-equity,Schwab US Dividend Equity
SCHE,schwab-emerging-markets-equity,Schwab Emerging Markets Equity
SCHF,schwab-international-equity,Schwab International Equity
SCHG,schwab-u-s-large-cap-growth,Schwab U.S. Large-Cap Growth
SCHH,schwab-u-s-reit,Schwab U.S. REIT
SCHL,scholastic,Scholastic
SCHM,schwab-u-s-mid-cap,Schwab U.S. Mid Cap
SCHN,schnitzer-steel-industries,Schnitzer Steel Industries
SCHO,schwab-short-term-u-s-treasury,Schwab Short-Term U.S. Treasury
SCHP,schwab-u-s-tips,Schwab U.S. TIPs
SCHR,schwab-intermediate-term-u-s-treasury,Schwab Intermediate-Term U.S. Treasury
SCHV,schwab-u-s-large-cap-value,Schwab U.S. Large-Cap Value
SCHW,charles-schwab-(the),Charles Schwab (The)
SCHX,schwab-u-s-large-cap,Schwab U.S. Large-Cap
SCHZ,schwab-us-aggregate-bond,Schwab US Aggregate Bond
SCI,service-international,Service International
SCIN,columbia-india-small-cap,Columbia India Small Cap
SCJ,ishares-msci-japan-sm-cap,iShares MSCI Japan Sm Cap
SCKT,socket-mobile,Socket Mobile
SCL,stepan-company,Stepan Company
SCM,stellus-capital-investment,Stellus Capital Investment
SCO,proshares-ultrashort-bloomberg-crude-oil,ProShares UltraShort Bloomberg Crude Oil
SCON,superconductor,Superconductor
SCOR,comscore,comScore
SCPH,scpharmaceuticals,scPharmaceuticals
SCS,steelcase,Steelcase
SCSC,scansource,ScanSource
SCVL,shoe-carnival,Shoe Carnival
SCWX,secureworks,SecureWorks
SCX,l-s-starrett-company-(the),L.S. Starrett Company (The)
SCYX,scynexis,SCYNEXIS
SCZ,ishares-msci-eafe-small-cap-etf,iShares MSCI EAFE Small-Cap ETF
SD,sandridge-energy,SandRidge Energy
SDI,standard-diversified,Standard Diversified
SDIV,global-x-superdividend,Global X SuperDividend
SDLP,seadrill-partners-llc-representing-limited-liability-company-interests,Seadrill Partners LLC Representing Limited Liability Company Interests
SDOG,alps-sector-dividend-dogs,ALPS Sector Dividend Dogs
SDOW,ultrapro-short-dow30,UltraPro Short Dow30
SDP,proshares-ultrashort-utilities,ProShares UltraShort Utilities
SDPI,superior-drilling-products,Superior Drilling Products
SDR,sandridge-mississippian-trust-ii-representing-beneficial-interests,SandRidge Mississippian Trust II representing Beneficial Interests
SDRL,seadrill-limited,Seadrill Limited
SDT,sandridge-mississippian-trust-i-of-beneficial-interest,SandRidge Mississippian Trust I of Beneficial Interest
SDY,spdr-s-p-dividend,SPDR S&P Dividend
SE,sea-limited-american-depositary-shares-each-representing-one,Sea Limited American Depositary Shares each representing one
SEA,invesco-shipping,Invesco Shipping
SEAC,seachange-international,SeaChange International
SEAS,seaworld-entertainment,SeaWorld Entertainment
SEB,seaboard,Seaboard
SECO,secoo-holding-limited,Secoo Holding Limited
SEDG,solaredge,SolarEdge
SEE,sealed-air,Sealed Air
SEED,origin-agritech-limited,Origin Agritech Limited
SEEL,seelos-therapeutics,Seelos Therapeutics
SEF,proshares-short-financials,ProShares Short Financials
SEIC,sei-investments-company,SEI Investments Company
SELB,selecta-biosciences,Selecta Biosciences
SELF,global-self-storage,Global Self Storage
SEM,select-medical,Select Medical
SEMG,semgroup,Semgroup
SENEA,seneca-foods-common-stock,Seneca Foods Common Stock
SENEB,seneca-foods-b-common-stock,Seneca Foods B Common Stock
SENS,senseonics,Senseonics
SERV,servicemaster-global,ServiceMaster Global
SES,synthesis-energy-systems,Synthesis Energy Systems
SESN,sesen-bio,Sesen Bio
SF,stifel-financial,Stifel Financial
SFBC,sound-financial-bancorp,Sound Financial Bancorp
SFBS,servisfirst-bancshares,ServisFirst Bancshares
SFE,safeguard-scientifics,Safeguard Scientifics
SFET,safe-t,Safe-T
SFIX,stitch-fix,Stitch Fix
SFL,ship-finance-international-limited,Ship Finance International Limited
SFLY,shutterfly,Shutterfly
SFM,sprouts-farmers-market,Sprouts Farmers Market
SFNC,simmons-first-national,Simmons First National
SFS,smart-final-stores,Smart & Final Stores
SFST,southern-first-bancshares,Southern First Bancshares
SFUN,fang-limited-american-depositary-shares-(each-representing-four-hk$1-00-par-value),Fang Limited American Depositary Shares (Each representing Four HK$1.00 par value)
SG,sirius-international-insurance,Sirius International Insurance
SGA,saga-communications,Saga Communications
SGB,southwest-georgia-financial,Southwest Georgia Financial
SGBX,sg-blocks,SG Blocks
SGC,superior-of-companies,Superior of Companies
SGDM,sprott-gold-miners,Sprott Gold Miners
SGEN,seattle-genetics,Seattle Genetics
SGH,smart-global,SMART Global
SGLB,sigma-labs,Sigma Labs
SGMA,sigmatron-international,SigmaTron International
SGMO,sangamo-therapeutics,Sangamo Therapeutics
SGMS,scientific-games,Scientific Games
SGOC,sgoco,SGOCO
SGOL,aberdeen-standard-physical-swiss-gold-shares,Aberdeen Standard Physical Swiss Gold Shares
SGRP,spar,SPAR
SGRY,surgery-partners,Surgery Partners
SGU,star,Star
SGYP,synergy-pharmaceuticals,Synergy Pharmaceuticals
SH,proshares-short-s-p500,ProShares Short S&P500
SHAK,shake-shack,Shake Shack
SHBI,shore-bancshares,Shore Bancshares
SHEN,shenandoah-telecommunications,Shenandoah Telecommunications
SHG,shinhan-financial-american-depositary-shares,Shinhan Financial American Depositary Shares
SHI,sinopec-shangai-petrochemical-company,SINOPEC Shangai Petrochemical Company
SHIP,seanergy-maritime,Seanergy Maritime
SHLO,shiloh-industries,Shiloh Industries
SHLX,shell-midstream-partners-representing-limited-partner-interests,Shell Midstream Partners representing Limited Partner Interests
SHM,spdr-nuveen-bloomberg-barclays-short-term-municipal-bond,SPDR Nuveen Bloomberg Barclays Short Term Municipal Bond
SHO,sunstone-hotel-investors,Sunstone Hotel Investors
SHOO,steven-madden,Steven Madden
SHOP,shopify-subordinate,Shopify Subordinate
SHOS,sears-hometown-and-outlet-stores,Sears Hometown and Outlet Stores
SHSP,sharpspring,SharpSpring
SHV,ishares-short-treasury-bond-etf,iShares Short Treasury Bond ETF
SHW,sherwin-williams-company-(the),Sherwin-Williams Company (The)
SHY,ishares-1-3-year-treasury-bond-etf,iShares 1-3 Year Treasury Bond ETF
SIBN,si-bone,SI-BONE
SIC,select-interior-concepts,Select Interior Concepts
SID,companhia-siderurgica-nacional-s-a-,Companhia Siderurgica Nacional S.A.
SIEB,siebert-financial,Siebert Financial
SIEN,sientra,Sientra
SIF,sifco-industries,SIFCO Industries
SIFI,si-financial,SI Financial
SIFY,sify-limited,Sify Limited
SIG,signet-jewelers-limited,Signet Jewelers Limited
SIGA,siga,SIGA
SIGI,selective-insurance,Selective Insurance
SILC,silicom,Silicom
SILJ,etfmg-prime-junior-silver,ETFMG Prime Junior Silver
SILV,silvercrest-metals,SilverCrest Metals
SIM,grupo-simec-s-a-b-de-c-v-american-depositary-shares,Grupo Simec S.A.B. de C.V. American Depositary Shares
SIMO,silicon-motion-technology,Silicon Motion Technology
SINA,sina,Sina
SINO,sino-global-shipping-america,Sino-Global Shipping America
SINT,sintx,SiNtx
SIRI,sirius-xm,Sirius XM
SITC,site-centers,SITE Centers
SITE,siteone-landscape-supply,SiteOne Landscape Supply
SITO,sito-mobile,SITO Mobile
SIVB,svb-financial,SVB Financial
SIVR,aberdeen-standard-physical-silver-shares,Aberdeen Standard Physical Silver Shares
SIX,six-flags-entertainment,Six Flags Entertainment
SIZ,agfiq-u-s-market-neutral-size-fund,AGFiQ U.S. Market Neutral Size Fund
SJB,proshares-short-high-yield,ProShares Short High Yield
SJI,south-jersey-industries,South Jersey Industries
SJM,j-m-smucker-company-(the),J.M. Smucker Company (The)
SJNK,spdr-bloomberg-barclays-short-term-high-yield-bond,SPDR Bloomberg Barclays Short Term High Yield Bond
SJR,shaw-communications,Shaw Communications
SJT,san-juan-basin-royalty-trust,San Juan Basin Royalty Trust
SJW,sjw-(de),SJW (DE)
SKIS,peak-resorts,Peak Resorts
SKM,sk-telecom-co-,SK Telecom Co.
SKT,tanger-factory-outlet-centers,Tanger Factory Outlet Centers
SKX,skechers-u-s-a-,Skechers U.S.A.
SKY,skyline-champion,Skyline Champion
SKYS,sky-solar,Sky Solar
SKYW,skywest,SkyWest
SKYY,first-trust-cloud-computing-etf,First Trust Cloud Computing ETF
SLAB,silicon-laboratories,Silicon Laboratories
SLB,schlumberger-n-v-,Schlumberger N.V.
SLCA,u-s-silica,U.S. Silica
SLCT,select-bancorp,Select Bancorp
SLDB,solid-biosciences,Solid Biosciences
SLF,sun-life-financial,Sun Life Financial
SLG,sl-green-realty,SL Green Realty
SLGL,sol-gel,Sol-Gel
SLGN,silgan,Silgan
SLM,slm,SLM
SLNO,soleno-therapeutics,Soleno Therapeutics
SLP,simulations-plus,Simulations Plus
SLRC,solar-capital,Solar Capital
SLS,sellas-life-sciences,SELLAS Life Sciences
SLV,ishares-silver-trust,iShares Silver Trust
SLVP,ishares-msci-global-silver-miners-fund,iShares MSCI Global Silver Miners Fund
SLX,vaneck-vectors-steel,VanEck Vectors Steel
SLY,spdr-s-p-600-small-cap-etf-(based-on-s-p-smallcap-600-index-symbol-sml),SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML)
SLYG,spdr-s-p-600-small-cap-growth-etf-(based-on-s-p-smallcap-600-growth-index-symbol-cgk),SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK)
SLYV,spdr-s-p-600-small-cap-value-etf-(based-on-s-p-smallcap-value-index-symbol-cvk,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK
SM,sm-energy-company,SM Energy Company
SMAR,smartsheet,Smartsheet
SMB,vaneck-vectors-amt-free-short-municipal-index,VanEck Vectors AMT-Free Short Municipal Index
SMBC,southern-missouri-bancorp,Southern Missouri Bancorp
SMBK,smartfinancial,SmartFinancial
SMED,sharps-compliance,Sharps Compliance
SMFG,sumitomo-mitsui-financial-unsponsored-american-depositary-shares-(japan),Sumitomo Mitsui Financial Unsponsored American Depositary Shares (Japan)
SMG,scotts-miracle-gro-company-(the),Scotts Miracle-Gro Company (The)
SMH,vaneck-vectors-semiconductor,VanEck Vectors Semiconductor
SMHI,seacor-marine,SEACOR Marine
SMI,semiconductor-manufacturing-international,Semiconductor Manufacturing International
SMIT,schmitt-industries,Schmitt Industries
SMLP,summit-midstream-partners-representing-limited-partner-interests,Summit Midstream Partners Representing Limited Partner Interests
SMM,salient-midstream-of-beneficial-interest,Salient Midstream of Beneficial Interest
SMMF,summit-financial,Summit Financial
SMMT,summit-therapeutics-plc,Summit Therapeutics plc
SMMU,short-term-municipal-bond-active-exchange-traded-fund,Short Term Municipal Bond Active Exchange-Traded Fund
SMN,proshares-ultrashort-basic-materials,ProShares UltraShort Basic Materials
SMP,standard-motor-products,Standard Motor Products
SMPL,the-simply-good-foods-company,The Simply Good Foods Company
SMRT,stein-mart,Stein Mart
SMSI,smith-micro-software,Smith Micro Software
SMTA,spirit-mta-reit-of-beneficial-interest,Spirit MTA REIT of Beneficial Interest
SMTC,semtech,Semtech
SMTS,sierra-metals,Sierra Metals
SMTX,smtc,SMTC
SN,sanchez-energy,Sanchez Energy
SNA,snap-on-incorporated,Snap-On Incorporated
SNAP,snap,Snap
SNBR,sleep-number,Sleep Number
SNCR,synchronoss,Synchronoss
SND,smart-sand,Smart Sand
SNDE,sundance-energy-australia-limited,Sundance Energy Australia Limited
SNDR,schneider-national,Schneider National
SNDX,syndax-pharmaceuticals,Syndax Pharmaceuticals
SNE,sony,Sony
SNES,senestech,SenesTech
SNFCA,security-national-financial-common-stock,Security National Financial Common Stock
SNGX,soligenix,Soligenix
SNH,senior-housing-properties-trust,Senior Housing Properties Trust
SNHY,sun-hydraulics,Sun Hydraulics
SNLN,highland/iboxx-senior-loan-etf,Highland/iBoxx Senior Loan ETF
SNMP,sanchez-midstream-partners,Sanchez Midstream Partners
SNN,smith-nephew-snats,Smith & Nephew SNATS
SNNA,sienna-biopharmaceuticals,Sienna Biopharmaceuticals
SNOA,sonoma-pharmaceuticals,Sonoma Pharmaceuticals
SNP,china-petroleum-chemical,China Petroleum & Chemical
SNPS,synopsys,Synopsys
SNR,new-senior-investment,New Senior Investment
SNSS,sunesis-pharmaceuticals,Sunesis Pharmaceuticals
SNV,synovus-financial,Synovus Financial
SNX,synnex,Synnex
SNY,sanofi,Sanofi
SO,southern-company-(the),Southern Company (The)
SOCL,global-x-social-media-etf,Global X Social Media ETF
SOGO,sogou-american-depositary-shares-each-representing-one,Sogou American Depositary Shares each representing one
SOHO,sotherly-hotels,Sotherly Hotels
SOHU,sohu-com-limited,Sohu.com Limited
SOI,solaris-oilfield-infrastructure,Solaris Oilfield Infrastructure
SOIL,global-x-fertilizers/potash,Global X Fertilizers/Potash
SOL,renesola,Renesola
SOLO,electrameccanica-vehicles,Electrameccanica Vehicles
SON,sonoco-products-company,Sonoco Products Company
SONA,southern-national-bancorp-of-virginia,Southern National Bancorp of Virginia
SONO,sonos,Sonos
SOR,source-capital,Source Capital
SORL,sorl-auto-parts,SORL Auto Parts
SOXL,direxion-daily-semiconductor-bull-3x-shares,Direxion Daily Semiconductor Bull 3x Shares
SOXX,ishares-phlx-sox-semiconductor-sector-index-fund,iShares PHLX SOX Semiconductor Sector Index Fund
SOYB,teucrium-soybean-fund-etv,Teucrium Soybean Fund ETV
SP,sp-plus,SP Plus
SPA,sparton,Sparton
SPAB,spdr-portfolio-aggregate-bond,SPDR Portfolio Aggregate Bond
SPAQ,spartan-energy-acquisition,Spartan Energy Acquisition
SPAR,spartan-motors,Spartan Motors
SPB,spectrum-brands,Spectrum Brands
SPCB,supercom,SuperCom
SPDW,spdr-portfolio-developed-world-ex-us,SPDR Portfolio Developed World ex-US
SPE,special-opportunities-fund,Special Opportunities Fund
SPEM,spdr-index-shares-fund-portfolio-emerging-markets,SPDR Index Shares Fund Portfolio Emerging Markets
SPEX,spherix-incorporated,Spherix Incorporated
SPFF,global-x-superincome-preferred,Global X SuperIncome Preferred
SPG,simon-property,Simon Property
SPGI,s-p-global,S&P Global
